108,31,100
94,178,100
115,31,100
73,66,100
94,52,100
122,38,100
87,52,100
122,52,100
115,52,100
73,122,100
122,45,100
150,122,100
150,94,100
80,157,100
87,143,100
115,38,100
136,52,100
150,80,100
45,101,100
150,101,100
73,24,100
73,17,100
150,87,100
66,80,100
66,24,100
136,143,100
80,136,100
80,59,100
45,94,100
73,87,100
80,24,100
80,143,100
101,52,100
73,101,100
66,129,100
59,115,100
150,108,100
143,143,100
129,164,100
129,52,100
80,150,100
143,59,100
73,80,100
66,31,100
94,143,100
87,59,100
150,73,100
73,73,100
59,87,100
80,38,100
73,94,100
143,136,100
73,115,100
59,101,100
150,115,100
150,129,100
87,24,100
66,122,100
73,108,100
73,129,100
87,45,100
122,171,100
115,150,100
94,150,100
59,108,100
59,94,100
115,178,100
66,73,100
87,171,100
108,150,100
108,164,100
52,94,100
150,136,100
129,157,100
94,157,100
52,108,100
129,150,100
115,157,100
101,178,100
108,52,100
87,164,100
80,66,100
94,171,100
150,66,100
101,31,100
122,150,100
101,164,100
73,38,100
108,178,100
101,150,100
